id_str	from_user	text	created_at	time	geo_coordinates	iso_language_code	to_user	to_user_id_str	from_user_id_str	in_reply_to_status_id_str	source	profile_image_url	status_url	entities_str								
212483562371432000	Archeologi	@g_gattiglia importante per chi legge il dato sapere chi l'ha prodotto e quando @MappaProject #archeoFOSS	Tue, 12 Jun 2012 09:56:43 +0000	12/06/2012 09:56:43		it	g_gattiglia	335212299	261953980		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212483562371432448	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[94,105]}],""user_mentions"":[{""id"":335212299,""name"":""Gabriele Gattiglia"",""indices"":[0,12],""screen_name"":""g_gattiglia"",""id_str"":""335212299""},{""id"":364907073,""name"":""Mappa Project"",""indices"":[80,93],""screen_name"":""MappaProject"",""id_str"":""364907073""}]}"
212483007741837000	Archeologi	@g_gattiglia @MappaProject potrebbe essere aperto a colossale crowdsourcing #archeoFOSS	Tue, 12 Jun 2012 09:54:31 +0000	12/06/2012 09:54:31		it	g_gattiglia	335212299	261953980		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212483007741837313	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[76,87]}],""user_mentions"":[{""id"":335212299,""name"":""Gabriele Gattiglia"",""indices"":[0,12],""screen_name"":""g_gattiglia"",""id_str"":""335212299""},{""id"":364907073,""name"":""Mappa Project"",""indices"":[13,26],""screen_name"":""MappaProject"",""id_str"":""364907073""}]}"
212482690010714000	astridrome	RT @Archeologi: @g_gattiglia @MappaProject non ha alcun tipo di filtro e password  #archeoFOSS	Tue, 12 Jun 2012 09:53:15 +0000	12/06/2012 09:53:15		it		0	74870437		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/2156074818/tw_1489460_1335098917_normal.jpg	http://twitter.com/astridrome/statuses/212482690010714113	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[83,94]}],""user_mentions"":[{""id"":261953980,""name"":""Ass. Naz. Archeologi"",""indices"":[3,14],""screen_name"":""Archeologi"",""id_str"":""261953980""},{""id"":335212299,""name"":""Gabriele Gattiglia"",""indices"":[16,28],""screen_name"":""g_gattiglia"",""id_str"":""335212299""},{""id"":364907073,""name"":""Mappa Project"",""indices"":[29,42],""screen_name"":""MappaProject"",""id_str"":""364907073""}]}"
212482604354638000	astridrome	RT @Archeologi: Francesca Anichini presenta @MappaProject #archeoFOSS	Tue, 12 Jun 2012 09:52:55 +0000	12/06/2012 09:52:55		it		0	74870437		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/2156074818/tw_1489460_1335098917_normal.jpg	http://twitter.com/astridrome/statuses/212482604354637824	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[58,69]}],""user_mentions"":[{""id"":261953980,""name"":""Ass. Naz. Archeologi"",""indices"":[3,14],""screen_name"":""Archeologi"",""id_str"":""261953980""},{""id"":364907073,""name"":""Mappa Project"",""indices"":[44,57],""screen_name"":""MappaProject"",""id_str"":""364907073""}]}"
212482466018111000	Archeologi	@g_gattiglia @MappaProject non ha alcun tipo di filtro e password  #archeoFOSS	Tue, 12 Jun 2012 09:52:22 +0000	12/06/2012 09:52:22		it	g_gattiglia	335212299	261953980		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212482466018111489	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[67,78]}],""user_mentions"":[{""id"":335212299,""name"":""Gabriele Gattiglia"",""indices"":[0,12],""screen_name"":""g_gattiglia"",""id_str"":""335212299""},{""id"":364907073,""name"":""Mappa Project"",""indices"":[13,26],""screen_name"":""MappaProject"",""id_str"":""364907073""}]}"
212482251475272000	archeomatica	F.Anichini speiga come funziona il MOD per la libera consultazione di dati archeologici #archeofoss	Tue, 12 Jun 2012 09:51:31 +0000	12/06/2012 09:51:31		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212482251475271680	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[88,99]}],""user_mentions"":[]}"
212481953344135000	Archeologi	Francesca Anichini presenta @MappaProject #archeoFOSS	Tue, 12 Jun 2012 09:50:20 +0000	12/06/2012 09:50:20		it		0	261953980		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212481953344135169	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[42,53]}],""user_mentions"":[{""id"":364907073,""name"":""Mappa Project"",""indices"":[28,41],""screen_name"":""MappaProject"",""id_str"":""364907073""}]}"
212481385787687000	Archeologi	@MappaProject ora ad #archeoFOSS http://t.co/WvJQcvVW	Tue, 12 Jun 2012 09:48:05 +0000	12/06/2012 09:48:05		it	MappaProject	364907073	261953980		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212481385787686912	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[21,32]}],""media"":[{""sizes"":{""orig"":{""w"":1024,""resize"":""fit"",""h"":768},""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""small"":{""w"":340,""resize"":""fit"",""h"":255},""large"":{""w"":1024,""resize"":""fit"",""h"":768},""medium"":{""w"":600,""resize"":""fit"",""h"":450}},""id"":212481385791881216,""media_url_https"":""https://p.twimg.com/AvLisdGCAAAsqJA.jpg"",""media_url"":""http://p.twimg.com/AvLisdGCAAAsqJA.jpg"",""expanded_url"":""http://twitter.com/Archeologi/status/212481385787686912/photo/1"",""indices"":[33,53],""id_str"":""212481385791881216"",""type"":""photo"",""display_url"":""pic.twitter.com/WvJQcvVW"",""url"":""http://t.co/WvJQcvVW""}],""user_mentions"":[{""id"":364907073,""name"":""Mappa Project"",""indices"":[0,13],""screen_name"":""MappaProject"",""id_str"":""364907073""}]}"
212480869561139000	lad_unifg	"#archeofoss 
Il progetto Mappa Open Data. Maternità intellettuale vs. Proprietà intellettuale. http://t.co/n7HyMw9p"	Tue, 12 Jun 2012 09:46:02 +0000	12/06/2012 09:46:02	loc: 41.9013,12.4984	it		0	139710953		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/2245638788/archeologia_digitale_normal.png	http://twitter.com/lad_unifg/statuses/212480869561139200	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""media"":[{""sizes"":{""orig"":{""w"":1024,""resize"":""fit"",""h"":765},""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""small"":{""w"":340,""resize"":""fit"",""h"":254},""medium"":{""w"":600,""resize"":""fit"",""h"":448},""large"":{""w"":1024,""resize"":""fit"",""h"":765}},""id"":212480869569527808,""media_url_https"":""https://p.twimg.com/AvLiOaBCAAA7iQh.jpg"",""media_url"":""http://p.twimg.com/AvLiOaBCAAA7iQh.jpg"",""expanded_url"":""http://twitter.com/lad_unifg/status/212480869561139200/photo/1"",""indices"":[95,115],""id_str"":""212480869569527808"",""type"":""photo"",""display_url"":""pic.twitter.com/n7HyMw9p"",""url"":""http://t.co/n7HyMw9p""}],""user_mentions"":[]}"
212479950429762000	archeomatica	"#archeofoss dopo una piccola pausa caffé parlano Anichini, Gualandi, Gattili, Noti sul ""MOD"" Mappa OpenData dell'Università di Pisa"	Tue, 12 Jun 2012 09:42:22 +0000	12/06/2012 09:42:22		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212479950429761537	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212473055472128000	archeomatica	#archeofoss M.Ciurcina spiega il concetto di open data, e la legislazione attuale in materia di diritto d'autore, riproduzione, licenze	Tue, 12 Jun 2012 09:14:58 +0000	12/06/2012 09:14:58		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212473055472128000	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212472087695208000	astridrome	@diritto2punto0 a Roma con il @MappaProject ad #archeoFOSS!	Tue, 12 Jun 2012 09:11:07 +0000	12/06/2012 09:11:07		en	diritto2punto0	14685648	74870437	212465395481854000	&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/2156074818/tw_1489460_1335098917_normal.jpg	http://twitter.com/astridrome/statuses/212472087695208448	"{""urls"":[],""hashtags"":[{""text"":""archeoFOSS"",""indices"":[47,58]}],""user_mentions"":[{""id"":14685648,""name"":""Ernesto Belisario"",""indices"":[0,15],""screen_name"":""diritto2punto0"",""id_str"":""14685648""},{""id"":364907073,""name"":""Mappa Project"",""indices"":[30,43],""screen_name"":""MappaProject"",""id_str"":""364907073""}]}"
212471230094262000	stekosteko	@diritto2punto0 Non lo sapevo, ma secondo me #archeofoss è un bel modo di festeggiarla in modo concreto :-)	Tue, 12 Jun 2012 09:07:43 +0000	12/06/2012 09:07:43		it	diritto2punto0	14685648	20506953	212465395481854000	&lt	a href=&quot	http://twitter.com/&quot	&gt	web&lt	/a&gt		http://a0.twimg.com/profile_images/1498482554/steko2_normal.jpg	http://twitter.com/stekosteko/statuses/212471230094262273	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[45,56]}],""user_mentions"":[{""id"":14685648,""name"":""Ernesto Belisario"",""indices"":[0,15],""screen_name"":""diritto2punto0"",""id_str"":""14685648""}]}"		
212469272675488000	g_gattiglia	#archeofoss Ciurcina: #opendata e' buono	Tue, 12 Jun 2012 08:59:56 +0000	12/06/2012 08:59:56		it		0	335212299		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1441912779/gg1_normal.jpg	http://twitter.com/g_gattiglia/statuses/212469272675487744	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]},{""text"":""opendata"",""indices"":[22,31]}],""user_mentions"":[]}"
212468699075060000	lad_unifg	"#archeofoss #openarcheo #opendata 
Al via la prima sessione: Open data in archeologia. http://t.co/CClgihT5"	Tue, 12 Jun 2012 08:57:40 +0000	12/06/2012 08:57:40	loc: 41.8944,12.5038	it		0	139710953		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/2245638788/archeologia_digitale_normal.png	http://twitter.com/lad_unifg/statuses/212468699075059712	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]},{""text"":""openarcheo"",""indices"":[12,23]},{""text"":""opendata"",""indices"":[24,33]}],""media"":[{""sizes"":{""orig"":{""w"":1024,""resize"":""fit"",""h"":765},""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""small"":{""w"":340,""resize"":""fit"",""h"":254},""medium"":{""w"":600,""resize"":""fit"",""h"":448},""large"":{""w"":1024,""resize"":""fit"",""h"":765}},""id"":212468699083448320,""media_url_https"":""https://p.twimg.com/AvLXJ_bCIAAbaKg.jpg"",""media_url"":""http://p.twimg.com/AvLXJ_bCIAAbaKg.jpg"",""expanded_url"":""http://twitter.com/lad_unifg/status/212468699075059712/photo/1"",""indices"":[87,107],""id_str"":""212468699083448320"",""type"":""photo"",""display_url"":""pic.twitter.com/CClgihT5"",""url"":""http://t.co/CClgihT5""}],""user_mentions"":[]}"
212468588378980000	archeomatica	#archeofoss inizia la sessione su Open Data in archeologia	Tue, 12 Jun 2012 08:57:13 +0000	12/06/2012 08:57:13		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212468588378980352	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212468199759954000	g_gattiglia	#archeofoss Palombini: siamo a un punto cruciale, il movimento #opensource e #opendata puo' fare molto per cambiare le cose in #archeologia	Tue, 12 Jun 2012 08:55:40 +0000	12/06/2012 08:55:40		it		0	335212299		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1441912779/gg1_normal.jpg	http://twitter.com/g_gattiglia/statuses/212468199759953921	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]},{""text"":""opensource"",""indices"":[63,74]},{""text"":""opendata"",""indices"":[77,86]},{""text"":""archeologia"",""indices"":[127,139]}],""user_mentions"":[]}"
212466901245362000	archeomatica	#archeofoss S. Costa, A. Palombini: il workshop aiuta la creazione di network; analisi lessicale dei contenuti: gli open data si diffondono!	Tue, 12 Jun 2012 08:50:31 +0000	12/06/2012 08:50:31		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212466901245362176	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212466039898898000	lad_unifg	"#archeofoss 
Palombini-Costa: Analisi statistiche su 7 anni di archeofoss e tanti grafici. Siamo solidi e cresciamo! http://t.co/AYJXqAGq"	Tue, 12 Jun 2012 08:47:06 +0000	12/06/2012 08:47:06	loc: 41.8947,12.5036	it		0	139710953		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/2245638788/archeologia_digitale_normal.png	http://twitter.com/lad_unifg/statuses/212466039898898433	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""media"":[{""sizes"":{""orig"":{""w"":1024,""resize"":""fit"",""h"":765},""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""small"":{""w"":340,""resize"":""fit"",""h"":254},""medium"":{""w"":600,""resize"":""fit"",""h"":448},""large"":{""w"":1024,""resize"":""fit"",""h"":765}},""id"":212466039903092737,""media_url_https"":""https://p.twimg.com/AvLUvNNCAAEin5N.jpg"",""media_url"":""http://p.twimg.com/AvLUvNNCAAEin5N.jpg"",""expanded_url"":""http://twitter.com/lad_unifg/status/212466039898898433/photo/1"",""indices"":[117,137],""id_str"":""212466039903092737"",""type"":""photo"",""display_url"":""pic.twitter.com/AYJXqAGq"",""url"":""http://t.co/AYJXqAGq""}],""user_mentions"":[]}"
212463592035983000	g_gattiglia	Palombini: alcuni dati sui 7 anni di #archeofoss http://t.co/FhSN90kR	Tue, 12 Jun 2012 08:37:22 +0000	12/06/2012 08:37:22		it		0	335212299		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1441912779/gg1_normal.jpg	http://twitter.com/g_gattiglia/statuses/212463592035983360	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[37,48]}],""media"":[{""sizes"":{""orig"":{""w"":640,""resize"":""fit"",""h"":479},""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""small"":{""w"":340,""resize"":""fit"",""h"":254},""medium"":{""w"":600,""resize"":""fit"",""h"":449},""large"":{""w"":640,""resize"":""fit"",""h"":479}},""id"":212463592040177664,""media_url_https"":""https://p.twimg.com/AvLSguNCIAAAOii.jpg"",""media_url"":""http://p.twimg.com/AvLSguNCIAAAOii.jpg"",""expanded_url"":""http://twitter.com/g_gattiglia/status/212463592035983360/photo/1"",""indices"":[49,69],""id_str"":""212463592040177664"",""type"":""photo"",""display_url"":""pic.twitter.com/FhSN90kR"",""url"":""http://t.co/FhSN90kR""}],""user_mentions"":[]}"
212463569520951000	archeomatica	Sette anni di #archeofoss:139 contributi, 220 partecipanti, 83 istituzioni diverse	Tue, 12 Jun 2012 08:37:17 +0000	12/06/2012 08:37:17		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212463569520951296	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[14,25]}],""user_mentions"":[]}"
212463011867267000	lad_unifg	#archeofoss F. Cantone presenta gli atti del 6^ workshop (Napoli 2011). P. Moscati dà la disponibilità a pubblicare gli atti 2012 in ACALC.	Tue, 12 Jun 2012 08:35:04 +0000	12/06/2012 08:35:04		it		0	139710953		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/2245638788/archeologia_digitale_normal.png	http://twitter.com/lad_unifg/statuses/212463011867267072	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212462100767969000	lad_unifg	"#archeofoss 
A Paola Moscati il compito di aprire i lavori, e di ripercorrere la storia di archeologia e informatica. http://t.co/6rPUUTTT"	Tue, 12 Jun 2012 08:31:27 +0000	12/06/2012 08:31:27		it		0	139710953		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/2245638788/archeologia_digitale_normal.png	http://twitter.com/lad_unifg/statuses/212462100767969280	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""media"":[{""sizes"":{""orig"":{""w"":765,""resize"":""fit"",""h"":1024},""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""small"":{""w"":340,""resize"":""fit"",""h"":455},""medium"":{""w"":600,""resize"":""fit"",""h"":803},""large"":{""w"":765,""resize"":""fit"",""h"":1024}},""id"":212462100776357888,""media_url_https"":""https://p.twimg.com/AvLRJ60CEAAb18U.jpg"",""media_url"":""http://p.twimg.com/AvLRJ60CEAAb18U.jpg"",""expanded_url"":""http://twitter.com/lad_unifg/status/212462100767969280/photo/1"",""indices"":[118,138],""id_str"":""212462100776357888"",""type"":""photo"",""display_url"":""pic.twitter.com/6rPUUTTT"",""url"":""http://t.co/6rPUUTTT""}],""user_mentions"":[]}"
212461545224012000	archeomatica	F. Catone: i temi di #archeofoss continuità, istituzionalizzazione, interdesciplinarietà, modelli di partecipazione della conoscenza...	Tue, 12 Jun 2012 08:29:14 +0000	12/06/2012 08:29:14		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212461545224011776	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[21,32]}],""user_mentions"":[]}"
212461232844833000	lad_unifg	"#archeofoss 
Iniziata la prima giornata di archeofoss. Mirella Serlorenzi introduce i lavori ..."	Tue, 12 Jun 2012 08:27:59 +0000	12/06/2012 08:27:59		it		0	139710953		&lt	a href=&quot	http://twitter.com/#!/download/iphone&quot	 rel=&quot	nofollow&quot	&gt	Twitter for iPhone&lt	/a&gt		http://a0.twimg.com/profile_images/2245638788/archeologia_digitale_normal.png	http://twitter.com/lad_unifg/statuses/212461232844832769	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212458277525651000	archeomatica	Francesca Cantone preenta gli atti del VI Workshop di #archeofoss tenutosi lo scorso anno a Napoli	Tue, 12 Jun 2012 08:16:15 +0000	12/06/2012 08:16:15		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212458277525651457	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[54,65]}],""user_mentions"":[]}"
212455988081594000	g_gattiglia	#archeofoss Serlorenzi: il web impone l'utilizzo di nuove forme di pubblicazione dei dati archeologici, a cui dobbiamo aprirci	Tue, 12 Jun 2012 08:07:09 +0000	12/06/2012 08:07:09		it		0	335212299		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1441912779/gg1_normal.jpg	http://twitter.com/g_gattiglia/statuses/212455988081594368	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212455415210971000	g_gattiglia	#archeofoss Serlorenzi: importante essere ospitati da Soprintendenza	Tue, 12 Jun 2012 08:04:52 +0000	12/06/2012 08:04:52		it		0	335212299		&lt	a href=&quot	http://blackberry.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Twitter for BlackBerry®&lt	/a&gt		http://a0.twimg.com/profile_images/1441912779/gg1_normal.jpg	http://twitter.com/g_gattiglia/statuses/212455415210971138	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[0,11]}],""user_mentions"":[]}"
212453843655594000	archeomatica	Inizia il VII workshop #archeofoss introduce Paola Moscati , CNR	Tue, 12 Jun 2012 07:58:38 +0000	12/06/2012 07:58:38		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212453843655593986	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[23,34]}],""user_mentions"":[]}"
212440426198741000	OpheliaFra	RT @Archeologi: Fino al 13 giugno a Roma la rassegna #ArcheoFOSS http://t.co/RmQMno2t	Tue, 12 Jun 2012 07:05:19 +0000	12/06/2012 07:05:19		it		0	366525998		&lt	a href=&quot	http://www.facebook.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Facebook&lt	/a&gt		http://a0.twimg.com/profile_images/2274967490/Faleria-20120603-00398_normal.jpg	http://twitter.com/OpheliaFra/statuses/212440426198740993	"{""urls"":[{""expanded_url"":""http://fb.me/1L2VqOs47"",""indices"":[65,85],""display_url"":""fb.me/1L2VqOs47"",""url"":""http://t.co/RmQMno2t""}],""hashtags"":[{""text"":""ArcheoFOSS"",""indices"":[53,64]}],""user_mentions"":[{""id"":261953980,""name"":""Ass. Naz. Archeologi"",""indices"":[3,14],""screen_name"":""Archeologi"",""id_str"":""261953980""}]}"
212440202734612000	Archeologi	Fino al 13 giugno a Roma la rassegna #ArcheoFOSS http://t.co/RmQMno2t	Tue, 12 Jun 2012 07:04:25 +0000	12/06/2012 07:04:25		it		0	261953980		&lt	a href=&quot	http://www.facebook.com/twitter&quot	 rel=&quot	nofollow&quot	&gt	Facebook&lt	/a&gt		http://a0.twimg.com/profile_images/1264279602/ana_normal.jpg	http://twitter.com/Archeologi/statuses/212440202734612480	"{""urls"":[{""expanded_url"":""http://fb.me/1L2VqOs47"",""indices"":[49,69],""display_url"":""fb.me/1L2VqOs47"",""url"":""http://t.co/RmQMno2t""}],""hashtags"":[{""text"":""ArcheoFOSS"",""indices"":[37,48]}],""user_mentions"":[]}"
212438056421163000	stekosteko	RT @archeomatica: Oggi saremo ad #archeofoss per #opendata e #archeologia http://t.co/Vt7Ocjzv	Tue, 12 Jun 2012 06:55:54 +0000	12/06/2012 06:55:54		it		0	20506953		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1498482554/steko2_normal.jpg	http://twitter.com/stekosteko/statuses/212438056421163008	"{""urls"":[{""expanded_url"":""http://ow.ly/bvKtV"",""indices"":[74,94],""display_url"":""ow.ly/bvKtV"",""url"":""http://t.co/Vt7Ocjzv""}],""hashtags"":[{""text"":""archeofoss"",""indices"":[33,44]},{""text"":""opendata"",""indices"":[49,58]},{""text"":""archeologia"",""indices"":[61,73]}],""user_mentions"":[{""id"":189104700,""name"":""Archeomatica"",""indices"":[3,16],""screen_name"":""archeomatica"",""id_str"":""189104700""}]}"
212437862929531000	archeomatica	Oggi saremo ad #archeofoss per #opendata e #archeologia http://t.co/Vt7Ocjzv	Tue, 12 Jun 2012 06:55:08 +0000	12/06/2012 06:55:08		it		0	189104700		&lt	a href=&quot	http://www.hootsuite.com&quot	 rel=&quot	nofollow&quot	&gt	HootSuite&lt	/a&gt		http://a0.twimg.com/profile_images/1798940361/iniziale_copia_normal.jpg	http://twitter.com/archeomatica/statuses/212437862929530881	"{""urls"":[{""expanded_url"":""http://ow.ly/bvKtV"",""indices"":[56,76],""display_url"":""ow.ly/bvKtV"",""url"":""http://t.co/Vt7Ocjzv""}],""hashtags"":[{""text"":""archeofoss"",""indices"":[15,26]},{""text"":""opendata"",""indices"":[31,40]},{""text"":""archeologia"",""indices"":[43,55]}],""user_mentions"":[]}"
212430520141877000	stekosteko	@lad_unifg Ho sentito che tutti i laboratori ieri pomeriggio erano affollatissimi! Grazie a te e agli altri docenti! #archeofoss	Tue, 12 Jun 2012 06:25:57 +0000	12/06/2012 06:25:57		it	lad_unifg	139710953	20506953	212220968570073000	&lt	a href=&quot	http://twitter.com/&quot	&gt	web&lt	/a&gt		http://a0.twimg.com/profile_images/1498482554/steko2_normal.jpg	http://twitter.com/stekosteko/statuses/212430520141877248	"{""urls"":[],""hashtags"":[{""text"":""archeofoss"",""indices"":[117,128]}],""user_mentions"":[{""id"":139710953,""name"":""Archeologia Digitale"",""indices"":[0,10],""screen_name"":""lad_unifg"",""id_str"":""139710953""}]}"		
